learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
45000.0,8.551322712,-2.2122333012521265E-12,45000.0,72.2,69.10829653368418,68.97321428571428,69.14539400665927,45000.0,-1.0,20.0
46000.0,8.728261317,-2.2580074449069796E-12,46000.0,73.9,70.99571381104096,71.50655021834062,70.17142857142858,46000.0,-1.0,24.0
47000.0,8.910944854,-2.305267806578841E-12,47000.0,73.6,70.64517240957545,70.89305402425579,70.03405221339388,47000.0,-1.0,22.0
48000.0,9.075777103,-2.34791002727838E-12,48000.0,71.5,68.32006295970643,68.6123348017621,67.9054054054054,48000.0,-1.0,24.0
49000.0,9.236248365,-2.3894240575221677E-12,49000.0,69.0,65.53629417329907,64.93212669683257,64.24452133794694,49000.0,-1.0,28.0
50000.0,9.436132252,-2.44113416204022E-12,50000.0,62.0,57.72244115075065,58.65070729053319,56.67046750285063,50000.0,-1.0,31.0
51000.0,9.679022484,-2.5039700387666622E-12,51000.0,63.4,59.31054723978762,59.10614525139665,58.644067796610166,51000.0,-1.0,38.0
52000.0,9.923976145,-2.5673397260511088E-12,52000.0,66.60000000000001,62.861943165430034,62.681564245810065,62.51402918069585,52000.0,-1.0,29.0
53000.0,10.174693776,-2.632200556496779E-12,53000.0,70.8,67.50435686448203,67.9120879120879,66.62857142857142,53000.0,-1.0,32.0
54000.0,10.431886298,-2.6987364458748037E-12,54000.0,71.6,68.42781642776306,68.54928017718716,68.01801801801801,54000.0,-1.0,33.0
55000.0,10.700829513,-2.7683122479356828E-12,55000.0,73.0,69.98575991053532,70.09966777408638,69.28327645051195,55000.0,-1.0,40.0
56000.0,11.006669498,-2.8474332707830603E-12,56000.0,71.39999999999999,68.17607753464746,68.53685368536854,67.42596810933941,56000.0,-1.0,40.0
57000.0,11.261108611,-2.9132568512836266E-12,57000.0,73.3,70.2878076519467,71.00977198697068,69.79638009049773,57000.0,-1.0,36.0
58000.0,11.522962472,-2.9809986323946053E-12,58000.0,73.6,70.64246300839136,71.14754098360656,70.06802721088435,58000.0,-1.0,41.0
59000.0,11.823171335,-3.0586628799533678E-12,59000.0,74.0,71.0890745612767,71.11111111111111,70.88465845464725,59000.0,-1.0,41.0
60000.0,12.090548865,-3.1278336381850143E-12,60000.0,74.9,72.06312176249425,71.8294051627385,71.79775280898878,60000.0,-1.0,38.0
61000.0,12.381014672,-3.202977350188626E-12,61000.0,75.0,72.2105506534967,72.43660418963617,71.94163860830528,61000.0,-1.0,45.0
62000.0,12.709663129,-3.2879989410543607E-12,62000.0,73.2,70.19473514463338,70.51705170517052,69.6489241223103,62000.0,-1.0,48.0
63000.0,13.044658137,-3.3746623892026643E-12,63000.0,74.9,72.09114077184118,71.8609865470852,71.57417893544734,63000.0,-1.0,46.0
64000.0,13.306454424,-3.442389275878668E-12,64000.0,71.7,68.53748208693216,68.62527716186253,68.058690744921,64000.0,-1.0,38.0
