learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.375,-9.701276818911234E-13,1000.0,0.0,83.67,1.3968615615808941,67.37141342445545,2.7694953459113436,80.46650717703349,1.6708870353838448,62.11136890951276,3.2409781011157635
2000.0,0.734375,-1.8998333770367835E-12,2000.0,0.0,83.01,2.6492976008326745,66.04079642131444,5.27209990477416,79.12776412776411,3.254665357288296,65.60728744939271,5.362950608973025
3000.0,1.125,-2.910383045673371E-12,3000.0,0.0,84.91000000000001,4.0940200292621896,69.77245856442954,8.258757700775492,82.28873239436619,4.805187827772521,68.09725158562368,8.655433465670598
4000.0,1.484375,-3.840088740819031E-12,4000.0,0.0,84.21,4.813972718382739,68.43209840077961,9.61312379669589,80.83737864077669,5.842199900949932,68.54581673306774,9.58958708841183
5000.0,1.859375,-4.810216422710153E-12,5000.0,0.0,83.83000000000001,5.003787454407799,67.642608050766,10.029802749355694,80.32846715328466,6.087332669595865,67.20081135902637,10.14967029291643
6000.0,2.21875,-5.739922117855813E-12,6000.0,0.0,82.75000000000001,5.3845973748172575,65.5292847388578,10.741437405411961,78.38345864661653,6.747615757916364,65.08097165991904,10.899994685864895
7000.0,2.59375,-6.710049799746934E-12,7000.0,0.0,85.03999999999999,4.786369535810344,70.04965132934794,9.621942616524036,81.57635467980298,5.894543763313232,68.57142857142857,10.055398184475516
8000.0,2.953125,-7.639755494892594E-12,8000.0,0.0,84.77000000000001,4.443984698443502,69.53156776441551,8.897972304552981,81.243842364532,5.472887559659489,69.41767068273093,8.923664053099406
9000.0,3.328125,-8.609883176783724E-12,9000.0,0.0,84.24,4.942154276111668,68.52702723219947,9.830953187462432,80.54320987654322,6.101425032236629,68.60557768924303,9.844928836875836
10000.0,3.6875,-9.539588871929384E-12,10000.0,0.0,84.38000000000001,5.081950631619931,68.67968396704521,10.266752950182186,80.42606516290726,6.368359187493651,68.69739478957915,10.184269802845554
11000.0,4.078125,-1.0550138540565967E-11,11000.0,0.0,84.32,3.7177651590408156,68.61895623062891,7.470765767413254,80.05089058524172,4.729981118372539,68.38709677419355,7.495494272259711
12000.0,4.4375,-1.1479844235711627E-11,12000.0,0.0,87.01,4.318037105496481,74.05120491022815,8.571624089872598,84.46172248803828,5.165116154900102,73.32648870636552,8.866605966111875
13000.0,4.84375,-1.253081589109368E-11,13000.0,0.0,85.61,3.3477853376025557,71.16842264873259,6.800561074485425,81.78481012658227,4.2377029589905755,70.81135902636917,6.790639630025469
14000.0,5.25,-1.3581787546475733E-11,14000.0,0.0,88.23,4.001124841841355,76.46304136071086,7.9958565790968406,86.05450236966826,4.7406692438878615,76.46000000000001,8.002249683682711
15000.0,5.609375,-1.4511493241621393E-11,15000.0,0.0,87.78999999999999,3.7411970752094246,75.59210923188988,7.449242881885171,85.2536231884058,4.518353955566936,75.33333333333334,7.5579738893119695
16000.0,6.0,-1.5522042910257978E-11,16000.0,0.0,87.28,2.8596037021470857,74.57958759330717,5.6896829573216765,84.67469879518072,3.445305665237453,74.35483870967741,5.765330044651386
17000.0,6.359375,-1.6451748605403654E-11,17000.0,0.0,88.94,0.9547541859324639,77.87777787609677,1.9115642021852919,86.70673076923077,1.1475410888611266,78.01192842942346,1.8981196539412741
18000.0,6.75,-1.7462298274040238E-11,18000.0,0.0,86.69,1.152244187083042,73.37403524063818,2.310104679003397,83.76829268292683,1.4051758379061512,73.43313373253494,2.299888596972144
19000.0,7.15625,-1.851326992942229E-11,19000.0,0.0,86.75999999999999,0.5947922139518792,73.5233299978871,1.1876954138866738,83.5323383084577,0.7397913108854275,72.24318658280923,1.2469438447628503
20000.0,7.546875,-1.9523819598058874E-11,20000.0,0.0,86.14000000000001,0.7456540752922871,72.21752347227893,1.511771585027962,82.86773794808406,0.9216984861462237,71.00418410041841,1.5599457642098098
21000.0,7.953125,-2.0574791253440927E-11,21000.0,0.0,86.7,0.47140452079103007,73.42064253819788,0.9388186312390652,83.37499999999999,0.5892556509887937,73.23943661971832,0.948500041833061
22000.0,8.34375,-2.158534092207751E-11,22000.0,0.0,85.11,0.5526702854726733,70.23043473957377,1.1007609784411942,80.71243523316063,0.7158941521666778,69.36213991769547,1.1371816573511786
23000.0,8.75,-2.2636312577459564E-11,23000.0,0.0,86.36,1.8774687451163872,72.62467025079367,3.8251861421774502,82.02898550724636,2.4736083598371406,70.72961373390558,4.028902886515847
24000.0,9.203125,-2.3808550193077994E-11,24000.0,0.0,86.97,1.4173919711921594,73.95159980331329,2.8262386125288077,81.51773049645388,2.010485065520802,73.35378323108384,2.8985520883275266
25000.0,9.546875,-2.46978339014782E-11,25000.0,0.0,84.34,0.6518350166176163,68.66743394812616,1.306428587143716,75.37735849056602,1.024897824870466,67.64462809917354,1.3467665632595403
26000.0,9.921875,-2.5667961583369314E-11,26000.0,0.0,85.05000000000001,1.3689006132254102,70.1062539788958,2.7357674359269866,78.0791788856305,2.0071856498906313,69.17525773195877,2.8224754911864083
27000.0,10.296875,-2.6638089265260427E-11,27000.0,0.0,84.23,1.5282888034225328,68.55858103868246,3.03469716648748,77.53561253561251,2.1770495775249707,66.86974789915965,3.210690763492709
