learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.234375,-6.063298011819521E-13,1000.0,0.0,61.47,1.7776701356300952,57.10357792523257,1.9784022879765653,57.1888888888889,1.975189039588994,55.81422018348624,2.0386125408602003
2000.0,0.46875,-1.2126596023639042E-12,2000.0,0.0,73.19999999999999,0.4690415759823481,70.18993009517331,0.5220081381895428,70.32115171650055,0.5194258870236355,69.51080773606373,0.5336081638024388
3000.0,0.6875,-1.7785674168003925E-12,3000.0,0.0,73.29999999999998,0.29439202887759336,70.28824024907242,0.32730859422789804,70.56229327453144,0.32457776061476623,69.58997722095671,0.33529843835717255
4000.0,0.953125,-2.4657411914732702E-12,4000.0,0.0,72.91,0.36040101122068013,69.88763424168435,0.3999909051846311,69.79933110367892,0.4017848508591715,69.28571428571428,0.4086179265540582
5000.0,1.140625,-2.950805032418831E-12,5000.0,0.0,72.82000000000001,0.5731007280089965,69.78269061193552,0.635815535063247,70.0990099009901,0.6304738481947177,69.18367346938776,0.6497740680374164
6000.0,1.359375,-3.5167128468553193E-12,6000.0,0.0,72.14,0.5081557066709217,69.00577349563197,0.5657189778744616,69.0788013318535,0.5639907954172203,68.37684449489217,0.5767942186957115
7000.0,1.59375,-4.1230426480372705E-12,7000.0,0.0,73.17,0.9043720964784868,70.1384841398131,1.0040190676333391,70.90021691973969,0.9808807987836082,69.58049886621315,1.025365188751118
8000.0,1.859375,-4.810216422710152E-12,8000.0,0.0,74.08,0.8403702887550384,71.18135805169817,0.9335981866622844,71.64113785557987,0.9194423290536509,70.71186440677967,0.9495709477458075
9000.0,2.09375,-5.416546223892102E-12,9000.0,0.0,73.47,0.588878406615302,70.48880564338225,0.6530655053020162,70.58758314855875,0.6528585439194075,70.42363433667782,0.6564976662377964
10000.0,2.296875,-5.942032051583129E-12,10000.0,0.0,74.53,0.5598610938835137,71.64233982129656,0.6225158507967643,71.51006711409396,0.626242834321608,71.34983127109112,0.6297650099927047
11000.0,2.546875,-6.58878383951054E-12,11000.0,0.0,75.06,0.3204163957519404,72.2719690088242,0.3551275312486748,72.41150442477876,0.3544429156548013,71.94600674915634,0.36042339229689846
12000.0,2.796875,-7.235535627437952E-12,12000.0,0.0,73.89999999999999,0.6359594676112967,70.95982430660852,0.7071653736155974,71.28712871287128,0.6996253769101204,70.47511312217193,0.7194111624562165
13000.0,3.0625,-7.922709402110826E-12,13000.0,0.0,73.92999999999999,0.27908580918579345,71.0154651839457,0.30968296286528924,70.90401785714283,0.3114796977520004,70.67491563554556,0.31393229379729487
14000.0,3.296875,-8.529039203292776E-12,14000.0,0.0,71.09,0.5646040894093646,67.85791441211535,0.6281195224502899,67.8420467185762,0.6280356945599188,67.18501702610669,0.6408672978539879
15000.0,3.515625,-9.094947017729273E-12,15000.0,0.0,72.34,0.613188388670233,69.24325684375086,0.6818488996398725,69.16387959866219,0.6835990955075081,68.78103837471782,0.6920862174607634
16000.0,3.75,-9.701276818911223E-12,16000.0,0.0,75.43,0.3831158803518546,72.66207156274157,0.42552746303105676,72.76053215077607,0.42474044384906656,71.92000000000002,0.4378467204021195
17000.0,3.984375,-1.0307606620093173E-11,17000.0,0.0,74.08,0.6051629716218789,71.16226636231548,0.6751863191244748,71.672131147541,0.6613802968545112,70.67873303167421,0.6845734973098192
18000.0,4.234375,-1.0954358408020592E-11,18000.0,0.0,73.2,0.4521553322083488,70.20532509366173,0.5046292110344419,70.15590200445435,0.5035137329714358,69.71751412429379,0.5109099798964426
19000.0,4.453125,-1.1520266222457089E-11,19000.0,0.0,76.04999999999998,0.34075080500434657,73.37601912760886,0.37843862907536824,73.29988851727983,0.3798782664485495,73.05961754780652,0.38329674353694937
20000.0,4.640625,-1.2005330063402646E-11,20000.0,0.0,73.04,0.6535373831014666,70.04101137873234,0.7264260772308645,69.77578475336324,0.7326652276922262,70.04444444444445,0.7261526478905145
21000.0,4.875,-1.2611659864584596E-11,21000.0,0.0,74.88,0.3938414796731184,72.07328716703776,0.4373912461540799,72.57641921397381,0.42995794724139696,71.22565864833906,0.4511357155476735
22000.0,5.125,-1.3258411652512015E-11,22000.0,0.0,75.97999999999999,0.6033241251599355,73.29643320036968,0.6699426890136129,73.51708930540244,0.6651864665489946,72.79728199320499,0.6832662799093264
23000.0,5.359375,-1.3864741453693965E-11,23000.0,0.0,75.10000000000001,0.7226494462892941,72.31380444561344,0.8027402398096674,72.60726072607261,0.7949938903072504,72.08520179372198,0.8101451191584014
24000.0,5.609375,-1.4511493241621385E-11,24000.0,0.0,70.38999999999999,0.4067486256208478,67.07791606919307,0.45200249401164316,66.87919463087246,0.4549760912984894,66.3904653802497,0.46168969991015746
25000.0,5.828125,-1.5077401056057865E-11,25000.0,0.0,69.92999999999999,0.4571651780265002,66.56479878819286,0.507636605029884,66.55172413793103,0.5085263381829799,65.94563986409966,0.5177408584671589
26000.0,6.109375,-1.5804996817476193E-11,26000.0,0.0,60.97999999999999,2.6819561683384983,56.60607577370938,2.977808994116538,56.644444444444446,2.9799512981538805,55.85972850678733,3.0338870682562153
27000.0,6.40625,-1.657301456563999E-11,27000.0,0.0,70.42999999999999,1.6580108564180078,67.11662778127084,1.8473485892466535,67.25359911406423,1.8361139052248148,66.35949943117178,1.8862467080978507
