learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
12000.0,1.177703532,-3.04672745987773E-13,12000.0,73.0,69.96569414842732,70.29702970297029,69.45701357466064,12000.0,-1.0,5250.0,4022.506128715723,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.296907693,-3.35510947689828E-13,13000.0,74.9,72.0964772636316,71.98660714285714,71.7660292463442,13000.0,-1.0,4250.0,3736.0852952433156,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.427136305,-3.6920118274995023E-13,14000.0,71.8,68.64708851527287,68.63181312569522,67.99091940976163,14000.0,-1.0,3250.0,2700.3086243366083,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.553828305,-4.0197649375639027E-13,15000.0,72.5,69.41991241862917,69.3422519509476,68.96162528216703,15000.0,-1.0,3200.0,1602.081978759722,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.680238348,-4.346788622852829E-13,16000.0,76.5,73.85274757553775,73.94678492239468,73.17351598173516,16000.0,-1.0,4100.0,1807.3922282301278,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.808902128,-4.679642741878827E-13,17000.0,74.7,71.86519312932448,72.34972677595628,71.28263337116913,17000.0,-1.0,5000.0,2041.241452319315,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,1.9211408,-4.970004989041222E-13,18000.0,73.2,70.20616665647599,70.15590200445433,69.71751412429379,18000.0,-1.0,5900.0,2294.921930407801,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,2.031864596,-5.256448241157664E-13,19000.0,76.3,73.65627553090386,73.60801781737194,73.19004524886878,19000.0,-1.0,6800.0,2562.5508125043425,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.147177306,-5.554763046610686E-13,20000.0,72.3,69.21719436396833,69.01565995525726,69.25638179800222,20000.0,-1.0,6750.0,3343.7337746231465,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,2.274332188,-5.883713635719485E-13,21000.0,74.0,71.10205642212337,71.67755991285402,70.2176403207331,21000.0,-1.0,5750.0,3952.847075210474,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,2.412120438,-6.240172823891043E-13,22000.0,73.2,70.19486773416492,70.48458149779736,69.6489241223103,22000.0,-1.0,4750.0,3952.847075210474,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,2.541831068,-6.575735151353809E-13,23000.0,72.6,69.54797638523365,69.79051819184123,69.21348314606742,23000.0,-1.0,3750.0,3343.7337746231465,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,2.66262416,-6.888227744234932E-13,24000.0,67.9,64.30529315806973,63.72881355932204,62.97577854671281,24000.0,-1.0,2750.0,1513.8251770487457,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.777404854,-7.18516622049113E-13,25000.0,64.5,60.50447467613669,61.244541484716166,59.521094640820984,25000.0,-1.0,3150.0,1667.4997917707683,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.903518531,-7.511423204818532E-13,26000.0,61.199999999999996,56.86957604349503,56.74470457079153,56.10859728506787,26000.0,-1.0,3450.0,1921.3710382606132,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,3.049614628,-7.8893748525944E-13,27000.0,64.2,60.2005536347567,59.955257270693515,59.82042648709316,27000.0,-1.0,3450.0,2290.6816064704894,-5.3999999999999995,2.9514591494904874,1.4,0.8432740427115678,1.2000000000000002,0.42163702135578396,1.2000000000000002,0.42163702135578396,0.19999999999999998,0.4216370213557839,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,3.174204729,-8.211690334913629E-13,28000.0,68.5,64.9593138699935,65.46052631578948,63.958810068649896,28000.0,-1.0,3449.9999999999995,2385.7214143035785,-8.199999999999998,5.902918298980975,2.2,1.6865480854231356,1.6,0.8432740427115678,1.6,0.8432740427115678,0.6,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,3.294654761,-8.523295429121286E-13,29000.0,71.3,68.0967901146737,68.1465038845727,67.64374295377678,29000.0,-1.0,3100.0,2105.548226313834,-6.1,4.72463990397387,1.6,1.3498971154211057,1.2999999999999998,0.6749485577105528,1.2999999999999998,0.6749485577105528,0.3,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,3.418939095,-8.844819890024759E-13,30000.0,71.89999999999999,68.76948434084163,68.95027624309392,68.06818181818181,30000.0,-1.0,3350.0,1886.3545089227882,-4.7,2.2135943621178655,1.2000000000000002,0.6324555320336759,1.1,0.31622776601683794,1.1,0.31622776601683794,0.09999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,3.546899049,-9.175853206155197E-13,31000.0,70.6,67.30379776398013,67.54966887417218,66.55290102389077,31000.0,-1.0,4250.0,2071.6338157760088,-4.7,2.2135943621178655,1.2000000000000002,0.6324555320336759,1.1,0.31622776601683794,1.1,0.31622776601683794,0.09999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,3.675073165,-9.507440560911262E-13,32000.0,73.7,70.73654882656899,71.44408251900109,70.18140589569161,32000.0,-1.0,5150.0,2285.8258901324916,-4.7,2.2135943621178655,1.2000000000000002,0.6324555320336759,1.1,0.31622776601683794,1.1,0.31622776601683794,0.09999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
