learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.484375,-1.2530815891093678E-12,1000.0,0.0,79.75,0.6416125518306754,59.200969842145,1.291204126121869,57.36842105263159,1.3507632670119412,55.88235294117648,1.397848696798853
2000.0,0.921875,-2.3848972179823444E-12,2000.0,0.0,83.36,0.6915361322607976,66.64989345350406,1.3861979765120136,66.4516129032258,1.394226073106446,66.10997963340122,1.4084238946248375
3000.0,1.40625,-3.637978807091714E-12,3000.0,0.0,84.19999999999999,0.5477225575051653,68.39935682809632,1.096555517116189,66.16702355460384,1.1728534421952188,68.0161943319838,1.1087501164072184
4000.0,1.90625,-4.931482382946545E-12,4000.0,0.0,81.54,0.8983936281558903,63.06299783203191,1.7972013300556213,62.47967479674797,1.8260033092599395,62.78225806451613,1.811277476120747
5000.0,2.3125,-5.9824540383285984E-12,5000.0,0.0,81.22999999999999,1.154748649899375,62.44974133211765,2.3081941116869196,64.51795841209831,2.1828896973523184,62.23340040241448,2.3234379273629324
6000.0,2.75,-7.114269667201575E-12,6000.0,0.0,80.96,1.2790621564255558,61.79182947635955,2.5579418243623953,61.30081300813008,2.599719830133243,60.083857442348,2.681472026049384
7000.0,3.203125,-8.28650728282002E-12,7000.0,0.0,81.1,1.059349905471374,62.2,2.118699810942752,62.72189349112426,2.089447545308438,61.971830985915496,2.1314887434031724
8000.0,3.65625,-9.458744898438467E-12,8000.0,0.0,84.23,1.3047349667014114,68.400943778739,2.6272916951287555,67.28215767634855,2.7069190180527225,66.72995780590716,2.752605414981881
9000.0,4.0625,-1.050971655382052E-11,9000.0,0.0,81.75,1.087555873405024,63.49725017514739,2.1716716633133077,62.44855967078189,2.2377692868416164,61.979166666666664,2.2657414029271346
10000.0,4.453125,-1.1520266222457103E-11,10000.0,0.0,80.23,1.4847745807211117,60.438118616197,2.9735485790633422,62.05374280230327,2.849855241307314,58.55345911949686,3.112734970065221
11000.0,4.859375,-1.2571237877839157E-11,11000.0,0.0,80.44999999999999,1.0024968827881662,60.69509422817391,2.0153722823407523,60.02044989775052,2.050095874822431,58.13704496788009,2.1466742672123558
12000.0,5.3125,-1.3743475493457603E-11,12000.0,0.0,81.99000000000001,0.9677580046455557,63.97345617600481,1.9362801051878293,61.843220338983045,2.050334755604996,64.61689587426325,1.9012927399716264
13000.0,5.765625,-1.4915713109076044E-11,13000.0,0.0,81.75,1.170232645436129,63.489533678125575,2.3417394535949674,64.21568627450982,2.294573814580645,61.0042735042735,2.5004971056327503
14000.0,6.171875,-1.5966684764458098E-11,14000.0,0.0,80.49,1.4865695035513382,60.946714294572516,2.9680290543243757,61.968810916179336,2.8977963032189886,60.102249488752555,3.0400194346653207
15000.0,6.59375,-1.705807840658562E-11,15000.0,0.0,79.94999999999999,1.129650880188701,59.893308966799026,2.255853656014513,58.316008316008315,2.348546528458844,57.87815126050421,2.3732161348502157
16000.0,7.046875,-1.823031602220405E-11,16000.0,0.0,81.97,0.8920014947670537,63.93133574253234,1.7908339455550373,62.515592515592516,1.8544729620936733,62.90123456790123,1.8353940221544323
17000.0,7.484375,-1.9362131651077043E-11,17000.0,0.0,81.15000000000002,0.8031189202104486,62.30274308003036,1.6080698757484193,62.82051282051283,1.584060986608378,60.97308488612836,1.6627720915330126
18000.0,7.890625,-2.0413103306459097E-11,18000.0,0.0,83.57,1.0198583779678003,67.0905114588627,2.0456506028823545,65.77083333333331,2.124704954099582,65.55555555555554,2.1380678783392044
