learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
13000.0,1.59375,-4.123042648037274E-13,13000.0,55.00000000000001,40.72419230125811,42.381562099871964,36.797752808988776,13000.0,-1.0,36.0
14000.0,1.8125,-4.688950462473762E-13,14000.0,52.400000000000006,37.54919968512201,37.61467889908257,32.00000000000001,14000.0,-1.0,46.0
15000.0,2.0625,-5.335702250401178E-13,15000.0,53.7,38.631034670151756,38.83751651254954,33.572453371592545,15000.0,-1.0,53.0
16000.0,2.296875,-5.94203205158313E-13,16000.0,53.6,38.77287110369817,41.04193138500636,34.277620396600575,16000.0,-1.0,41.0
17000.0,2.4375,-6.305829932292302E-13,17000.0,55.400000000000006,40.532619724770036,43.32909783989835,34.79532163742691,17000.0,-1.0,17.0
18000.0,2.5625,-6.62920582625601E-13,18000.0,54.800000000000004,40.042871999490636,41.97689345314507,35.97733711048159,18000.0,-1.0,26.0
19000.0,2.71875,-7.033425693710644E-13,19000.0,56.3,42.40732125512502,44.046094750320094,37.12230215827337,19000.0,-1.0,33.0
20000.0,2.921875,-7.558911521401669E-13,20000.0,56.3,42.1978315589258,44.82323232323232,36.20437956204378,20000.0,-1.0,40.0
21000.0,3.15625,-8.165241322583621E-13,21000.0,53.300000000000004,38.72629416102258,38.713910761154864,32.90229885057472,21000.0,-1.0,48.0
22000.0,3.40625,-8.811993110511037E-13,22000.0,56.89999999999999,43.235397931713884,43.51245085190038,37.98561151079136,22000.0,-1.0,25.0
23000.0,3.53125,-9.135369004474744E-13,23000.0,56.2,41.98291277568052,42.968750000000014,37.96033994334279,23000.0,-1.0,21.0
24000.0,3.65625,-9.458744898438452E-13,24000.0,54.7,40.183885036860204,41.47286821705427,36.643356643356654,24000.0,-1.0,26.0
25000.0,3.828125,-9.903386752638551E-13,25000.0,56.699999999999996,42.46451203129505,44.05684754521963,38.319088319088316,25000.0,-1.0,36.0
26000.0,4.0,-1.034802860683865E-12,26000.0,53.1,38.54121211406437,40.55766793409379,34.770514603616135,26000.0,-1.0,33.0
27000.0,4.171875,-1.079267046103875E-12,27000.0,54.0,39.96157540826129,41.10115236875801,36.111111111111114,27000.0,-1.0,29.0
28000.0,4.34375,-1.1237312315238848E-12,28000.0,54.400000000000006,39.87872906797528,40.779220779220786,34.95007132667618,28000.0,-1.0,36.0
