learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
15000.0,0.701558515,-1.8149368956478107E-13,15000.0,91.60000000000001,83.19569809871328,82.53638253638255,82.3529411764706,15000.0,-1.0,16.0
16000.0,0.757505446,-1.9596720062610178E-13,16000.0,90.3,80.55488733862562,79.83367983367984,80.0411522633745,16000.0,-1.0,17.0
17000.0,0.818723098,-2.1180425097958912E-13,17000.0,88.0,76.0095002379058,76.33136094674556,75.15527950310559,17000.0,-1.0,19.0
18000.0,0.886400466,-2.293124344820778E-13,18000.0,92.0,83.98084108593879,83.33333333333334,83.22851153039834,18000.0,-1.0,21.0
19000.0,0.94909452,-2.4553143108884496E-13,19000.0,90.5,80.97823910553674,81.07569721115539,80.1670146137787,19000.0,-1.0,19.0
20000.0,1.006840367,-2.6047032300589815E-13,20000.0,88.8,77.60241893875461,78.58508604206502,77.51004016064257,20000.0,-1.0,18.0
21000.0,1.065837671,-2.7573296774385704E-13,21000.0,89.5,78.98739243546127,78.87323943661973,77.80126849894292,21000.0,-1.0,18.0
22000.0,1.12413771,-2.908152295276523E-13,22000.0,92.2,84.36115310431111,85.19924098671727,83.64779874213836,22000.0,-1.0,17.0
23000.0,1.186795319,-3.070247977868551E-13,23000.0,90.3,80.5989135391582,80.94302554027506,80.56112224448898,23000.0,-1.0,22.0
24000.0,1.256523246,-3.25063462369144E-13,24000.0,91.4,82.78822714736881,82.44897959183675,82.08333333333334,24000.0,-1.0,21.0
25000.0,1.332106799,-3.4461698158540667E-13,25000.0,90.2,80.39058748199136,80.74656188605108,80.0,25000.0,-1.0,25.0
26000.0,1.415081485,-3.66082592194693E-13,26000.0,89.9,79.78253210774109,80.53949903660886,79.26078028747435,26000.0,-1.0,27.0
27000.0,1.506189724,-3.8965235878196033E-13,27000.0,89.3,78.59537660134589,78.02874743326488,78.55711422845691,27000.0,-1.0,29.0
28000.0,1.603653031,-4.148661860057878E-13,28000.0,91.5,82.9880235685923,83.6223506743738,82.79352226720648,28000.0,-1.0,25.0
29000.0,1.683659275,-4.355638585467306E-13,29000.0,90.5,80.99771972636717,81.07569721115539,80.88531187122737,29000.0,-1.0,22.0
