learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,1.234375,-3.193336952891614E-12,1000.0,0.0,71.82,0.9199033765685521,48.04882530583583,1.722994366647041,31.601941747572813,2.232775185846001,31.601941747572813,2.232775185846001
2000.0,2.328125,-6.022876025074055E-12,2000.0,0.0,77.34,0.8896940797575051,69.67448978567147,1.2221783635843442,56.339113680154156,1.7142467818063702,69.58389261744966,1.1942202412852452
3000.0,3.875,-1.0024652712874937E-11,3000.0,0.0,73.70999999999998,1.6676330531624763,67.2941202047354,2.0311715955879492,32.41645244215937,4.286974429723589,64.66397849462366,2.2414422757560213
4000.0,5.28125,-1.3662631519966654E-11,4000.0,0.0,81.91000000000001,1.1855144218626967,70.2775387839382,1.8017498404260397,35.16129032258064,4.249155633916467,65.80340264650283,2.2410480564512203
5000.0,6.484375,-1.6775124499367342E-11,5000.0,0.0,79.45000000000002,1.2972192481526703,66.5839864528656,2.213215044755443,39.91228070175439,3.793038737288507,55.71120689655173,2.795731138260064
6000.0,7.828125,-2.0251415359477195E-11,6000.0,0.0,69.02,2.772002886001383,59.008854511513235,3.5250884170729835,32.798264642082415,6.013021444688463,53.76119402985075,4.13731774030057
7000.0,9.265625,-2.3970238140059834E-11,7000.0,0.0,71.26,2.028244999446021,65.68992557338451,2.4236274606124892,40.98562628336755,4.16477412617252,61.88328912466844,2.68998010536607
8000.0,10.703125,-2.7689060920642474E-11,8000.0,0.0,77.45,2.375453173139343,71.92186892952772,2.8891989882229074,50.65645514223195,5.19792816879507,70.17195767195767,3.1421338269039
9000.0,12.078125,-3.124619575424325E-11,9000.0,0.0,72.64,2.058694300332676,66.51708852669107,2.450912656527064,46.97674418604652,3.9897176363036286,65.14649681528662,2.622540509977925
10000.0,13.3125,-3.4439532707134844E-11,10000.0,0.0,81.62,0.9472767986883921,67.59387863921036,1.709395277446825,54.729064039408875,2.3331940854393918,68.09027777777777,1.6445777755006825
11000.0,14.71875,-3.8077511514226544E-11,11000.0,0.0,74.80000000000001,1.407914138796192,68.30211486837598,1.7478919930855874,46.4968152866242,2.9892019931978604,65.43209876543209,1.9312951149467674
12000.0,16.3125,-4.220055416226382E-11,12000.0,0.0,75.85000000000001,1.433139521780379,69.57618674463461,1.7265871821372942,48.94291754756871,3.0298932807196177,71.62162162162161,1.684065242985169
13000.0,17.796875,-4.6040642903082866E-11,13000.0,0.0,75.16,0.9240009620004606,65.94644576136265,1.2182457660625625,50.90909090909091,1.8260888577084222,67.40157480314961,1.2125996876646536
14000.0,19.21875,-4.9719043696920036E-11,14000.0,0.0,71.55000000000001,1.120763628563631,66.13136144153354,1.3124105770304508,55.40752351097178,1.7566828033912711,66.33136094674556,1.3263474894244138
15000.0,20.578125,-5.3235756543775327E-11,15000.0,0.0,76.13,1.0176770935157486,69.3225103024449,1.3346532539353972,58.122807017543856,1.7853984096767563,66.80111265646732,1.4154062496742024
16000.0,21.9375,-5.675246939063062E-11,16000.0,0.0,88.22999999999999,1.233828729335368,73.74451850162787,2.580483060708409,-33.75000000000004,14.020781015174673,73.06636155606408,2.823406703284606
17000.0,23.109375,-5.978411839654037E-11,17000.0,0.0,86.22,1.7831308296239963,51.0878117657406,8.190945960513258,-181.22448979591812,36.39042509436724,33.429951690821234,8.614158597217374
18000.0,24.28125,-6.281576740245009E-11,18000.0,0.0,91.52,0.9693067396627141,75.36177720359842,3.0628097006376884,-182.6666666666663,32.31022465542371,60.921658986175125,4.466851334851212
19000.0,25.40625,-6.572615044812339E-11,19000.0,0.0,91.85000000000001,2.442334948363964,78.97759650694401,7.003382612526775,-270.45454545454504,111.01522492563454,67.13709677419355,9.848124791790166
20000.0,26.515625,-6.859611150705136E-11,20000.0,0.0,88.37,1.443029221233354,62.17876688489073,4.512114448137364,-453.8095238095233,68.71567720158818,41.849999999999994,7.215146106166768
21000.0,27.640625,-7.150649455272467E-11,21000.0,0.0,88.07999999999998,2.9854461791981564,59.5964922523412,10.269504622020253,-358.461538461538,114.82485304608306,38.238341968911904,15.468633052840225
22000.0,28.703125,-7.425518965141623E-11,22000.0,0.0,95.74000000000001,1.7328204369370372,83.49140623483257,6.9705881939987675,-287.27272727272714,157.52913063063943,72.69230769230768,11.107823313698942
