learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.828125,-2.1423652975095644E-12,1000.0,0.0,36.480000000000004,1.4800900873482878,12.279292347399945,2.459531318441109,17.9328165374677,1.9122610947652312,7.5400291120815135,2.1544251635346274
2000.0,1.71875,-4.446418542000982E-12,2000.0,0.0,62.949999999999996,2.269238736767126,50.25716332863131,3.1796548387169365,52.19354838709678,2.928049982925323,45.51470588235295,3.3371157893634207
3000.0,2.546875,-6.58878383951055E-12,3000.0,0.0,74.72,1.4512829573250767,66.8778485351403,1.9470897568249945,66.99738903394254,1.8946252706593714,63.98860398860399,2.067354640064215
4000.0,3.390625,-8.771571123765579E-12,4000.0,0.0,77.66000000000001,1.3969808715782641,70.73225040701114,1.887283177193218,70.52770448548813,1.842982680182403,68.04005722460658,1.9985420194252657
5000.0,4.234375,-1.0954358408020609E-11,5000.0,0.0,80.81,1.1298475806742883,75.21517513858652,1.4689138807321187,75.49169859514687,1.4429726445393256,73.6401098901099,1.5519884349921529
6000.0,5.09375,-1.3177567679021092E-11,6000.0,0.0,80.34,1.0373041983911881,74.31254690769705,1.3443915789135452,74.76251604621311,1.3315843368307931,71.25730994152048,1.5165266058350781
7000.0,5.96875,-1.5441198936767045E-11,7000.0,0.0,78.96,0.9800226754746311,72.49542117767501,1.2917307331727366,72.67532467532469,1.2727567213956124,70.15602836879431,1.3901030857796222
8000.0,6.828125,-1.766440820776753E-11,8000.0,0.0,79.56000000000002,1.1354881475970262,73.20204364695257,1.4973295627881638,73.76123234916561,1.4576227825379071,70.5050505050505,1.638511035493552
9000.0,7.703125,-1.9928039465513482E-11,9000.0,0.0,76.12,1.0601886624558878,68.70504459646902,1.4162448216049477,69.5408163265306,1.352281457214142,66.22347949080621,1.4995596357226113
10000.0,8.578125,-2.2191670723259435E-11,10000.0,0.0,74.96000000000001,1.0254538290705986,66.89017472561025,1.4074922084709551,67.35332464146023,1.33696718262138,63.39181286549708,1.4992015044891802
11000.0,9.421875,-2.4374458007514448E-11,11000.0,0.0,76.2,1.4267289706021806,68.76951079600045,1.9026898747844576,69.48717948717949,1.829139705900234,66.00000000000001,2.0381842437173994
12000.0,10.3125,-2.667851125200587E-11,12000.0,0.0,74.12,1.2318008497047452,66.04664694150951,1.665663010401599,66.60645161290323,1.5894204512319323,62.92263610315186,1.7647576643334475
13000.0,11.234375,-2.90634084699882E-11,13000.0,0.0,71.77000000000001,1.5755422347031314,62.892430968115036,2.153194022751624,63.854033290653,2.017339609094916,60.35112359550562,2.2128402172796795
