learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
34000.0,1.40625,-3.637978807091713E-13,34000.0,86.2,72.39966879602555,83.12958435207823,71.83673469387755,34000.0,-1.0,81.0
35000.0,1.46875,-3.799666754073567E-13,35000.0,85.5,71.00463925771876,82.27383863080685,70.70707070707071,35000.0,-1.0,84.0
36000.0,1.53125,-3.961354701055421E-13,36000.0,86.2,72.40529818274891,83.04668304668303,71.72131147540983,36000.0,-1.0,84.0
37000.0,1.609375,-4.163464634782738E-13,37000.0,86.5,72.97859905044795,83.77403846153845,72.94589178356713,37000.0,-1.0,88.0
38000.0,1.671875,-4.325152581764592E-13,38000.0,87.1,74.19752296220436,84.67933491686462,73.72708757637474,38000.0,-1.0,90.0
39000.0,1.75,-4.5272625154919093E-13,39000.0,86.5,72.99524716350078,83.41523341523342,72.10743801652893,39000.0,-1.0,93.0
40000.0,1.8125,-4.688950462473763E-13,40000.0,87.8,75.6070251767491,85.3012048192771,75.55110220440882,40000.0,-1.0,96.0
41000.0,1.890625,-4.891060396201081E-13,41000.0,84.8,69.59817589055342,80.5874840357599,68.59504132231405,41000.0,-1.0,99.0
42000.0,1.96875,-5.093170329928399E-13,42000.0,86.6,73.19699806378314,83.59853121175031,72.81947261663286,42000.0,-1.0,104.0
43000.0,2.046875,-5.295280263655716E-13,43000.0,86.1,72.1973309437706,83.41288782816228,71.74796747967478,43000.0,-1.0,107.0
44000.0,2.140625,-5.537812184128497E-13,44000.0,88.5,77.00165588077658,86.47058823529412,76.6260162601626,44000.0,-1.0,108.0
45000.0,2.21875,-5.739922117855814E-13,45000.0,87.6,75.2010911519893,84.93317132442286,75.1004016064257,45000.0,-1.0,113.0
46000.0,2.3125,-5.982454038328595E-13,46000.0,85.1,70.19880795231809,81.25786163522012,70.14028056112224,46000.0,-1.0,116.0
47000.0,2.40625,-6.224985958801375E-13,47000.0,86.7,73.4057443592184,83.76068376068376,72.85714285714285,47000.0,-1.0,118.0
48000.0,2.5,-6.467517879274156E-13,48000.0,86.9,73.80314362276526,83.9657282741738,74.05940594059406,48000.0,-1.0,114.0
49000.0,2.59375,-6.710049799746936E-13,49000.0,85.1,70.20643540995145,81.4214463840399,69.59183673469387,49000.0,-1.0,117.0
50000.0,2.6875,-6.952581720219716E-13,50000.0,86.6,73.20385864435521,83.69829683698296,72.81947261663286,50000.0,-1.0,120.0
51000.0,2.78125,-7.195113640692497E-13,51000.0,83.5,67.1000159515074,80.51948051948051,66.3265306122449,51000.0,-1.0,124.0
52000.0,2.875,-7.437645561165277E-13,52000.0,82.3,64.8756558528667,79.46635730858468,63.278008298755175,52000.0,-1.0,125.0
53000.0,2.96875,-7.680177481638058E-13,53000.0,80.7,61.18949180354242,76.34803921568627,61.70634920634922,53000.0,-1.0,129.0
54000.0,3.0625,-7.922709402110838E-13,54000.0,83.39999999999999,66.51119252432981,80.47058823529412,65.27196652719664,54000.0,-1.0,130.0
55000.0,3.171875,-8.205663309329082E-13,55000.0,82.89999999999999,65.82269373136236,78.83663366336633,65.66265060240963,55000.0,-1.0,130.0
56000.0,3.265625,-8.448195229801863E-13,56000.0,82.3,64.49006122956673,78.41463414634146,63.80368098159508,56000.0,-1.0,131.0
57000.0,3.359375,-8.690727150274643E-13,57000.0,82.3,64.5381545415204,79.32242990654204,64.31451612903226,57000.0,-1.0,132.0
58000.0,3.46875,-8.973681057492887E-13,58000.0,83.1,66.25938348506627,79.44038929440389,65.36885245901638,58000.0,-1.0,132.0
59000.0,3.578125,-9.256634964711131E-13,59000.0,82.19999999999999,64.385611787162,78.45036319612589,63.67346938775509,59000.0,-1.0,132.0
60000.0,3.671875,-9.499166885183912E-13,60000.0,81.8,63.624444373381074,77.020202020202,62.62833675564681,60000.0,-1.0,132.0
61000.0,3.78125,-9.782120792402156E-13,61000.0,82.6,65.16530464342483,78.5185185185185,64.70588235294117,61000.0,-1.0,133.0
62000.0,3.890625,-1.00650746996204E-12,62000.0,83.6,67.13532231431456,79.75308641975307,66.80161943319838,62000.0,-1.0,134.0
63000.0,3.984375,-1.030760662009318E-12,63000.0,83.1,65.94115276098347,79.23832923832923,64.42105263157893,63000.0,-1.0,135.0
64000.0,4.09375,-1.0590560527311425E-12,64000.0,81.5,62.999999999999986,77.60290556900726,62.626262626262616,64000.0,-1.0,136.0
65000.0,4.203125,-1.0873514434529669E-12,65000.0,84.0,67.86464588848229,80.39215686274508,67.14579055441477,65000.0,-1.0,138.0
66000.0,4.3125,-1.1156468341747913E-12,66000.0,83.1,66.16426946855879,79.83293556085918,64.57023060796645,66000.0,-1.0,139.0
67000.0,4.421875,-1.1439422248966157E-12,67000.0,82.19999999999999,64.30175843922473,77.91563275434241,63.14699792960662,67000.0,-1.0,140.0
68000.0,4.53125,-1.1722376156184401E-12,68000.0,82.69999999999999,65.34316278697062,78.69458128078819,65.05050505050504,68000.0,-1.0,143.0
69000.0,4.640625,-1.2005330063402645E-12,69000.0,83.89999999999999,67.74710525261428,80.02481389578163,67.00819672131146,69000.0,-1.0,145.0
70000.0,4.765625,-1.2328705957366353E-12,70000.0,81.8,63.399134449860824,77.9126213592233,62.70491803278687,70000.0,-1.0,148.0
71000.0,4.875,-1.2611659864584597E-12,71000.0,82.6,65.03454345965106,78.41191066997517,64.27104722792608,71000.0,-1.0,143.0
72000.0,4.984375,-1.2894613771802841E-12,72000.0,83.5,67.02189746008649,80.26315789473684,66.93386773547093,72000.0,-1.0,145.0
73000.0,5.09375,-1.3177567679021086E-12,73000.0,81.39999999999999,62.79999999999999,76.74999999999999,62.1951219512195,73000.0,-1.0,145.0
74000.0,5.21875,-1.3500943572984793E-12,74000.0,82.19999999999999,64.49090328758378,78.07881773399012,63.59918200408997,74000.0,-1.0,149.0
75000.0,5.328125,-1.3783897480203038E-12,75000.0,82.6,64.95948188364936,78.57142857142856,64.48979591836734,75000.0,-1.0,149.0
76000.0,5.453125,-1.4107273374166745E-12,76000.0,83.7,67.28221597751906,79.87654320987654,66.32231404958677,76000.0,-1.0,150.0
77000.0,5.578125,-1.4430649268130453E-12,77000.0,84.1,68.17785178484225,80.88942307692307,68.00804828973843,77000.0,-1.0,152.0
78000.0,5.6875,-1.4713603175348697E-12,78000.0,84.5,68.91046213093709,81.48148148148148,68.17248459958931,78000.0,-1.0,157.0
79000.0,5.8125,-1.5036979069312405E-12,79000.0,83.6,67.07038905130594,80.24096385542168,66.25514403292179,79000.0,-1.0,157.0
80000.0,5.9375,-1.5360354963276113E-12,80000.0,82.89999999999999,65.74107464839524,78.73134328358209,65.45454545454544,80000.0,-1.0,160.0
81000.0,6.0625,-1.5683730857239821E-12,81000.0,82.69999999999999,65.24820415575232,77.8772378516624,64.25619834710743,81000.0,-1.0,160.0
82000.0,6.1875,-1.6007106751203529E-12,82000.0,84.8,69.60887420873104,81.55339805825241,69.35483870967741,82000.0,-1.0,161.0
83000.0,6.3125,-1.6330482645167237E-12,83000.0,85.9,71.81420564035726,83.17422434367542,70.98765432098764,83000.0,-1.0,162.0
84000.0,6.453125,-1.6694280525876408E-12,84000.0,81.69999999999999,63.37333578845398,77.51842751842752,61.954261954261945,84000.0,-1.0,164.0
85000.0,6.578125,-1.7017656419840116E-12,85000.0,84.3,68.62133749050645,80.85365853658536,67.89366053169734,85000.0,-1.0,164.0
86000.0,6.703125,-1.7341032313803824E-12,86000.0,85.1,70.2214405627948,81.87347931873478,69.46721311475409,86000.0,-1.0,165.0
87000.0,6.828125,-1.7664408207767532E-12,87000.0,83.3,66.66160934592872,79.60927960927961,66.19433198380567,87000.0,-1.0,168.0
88000.0,6.96875,-1.8028206088476704E-12,88000.0,83.6,67.28375359080754,79.87730061349694,66.59877800407331,88000.0,-1.0,171.0
89000.0,7.09375,-1.835158198244041E-12,89000.0,83.8,67.3835572861509,80.41112454655381,66.73511293634496,89000.0,-1.0,173.0
