learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.015625,-4.042198674546348E-14,1000.0,0.0,68.03999999999999,1.0167486305758056,11.752488017321278,6.096278524612066,1.963190184049075,3.118860829987132,1.963190184049075,3.118860829987132
2000.0,0.03125,-8.084397349092696E-14,2000.0,0.0,72.12,1.067499674733232,18.114469494193973,3.277199583377911,11.772151898734153,3.3781635276368127,-2.124542124542126,3.9102552188030497
3000.0,0.03125,-8.084397349092696E-14,3000.0,0.0,72.64999999999999,0.3374742788552743,8.854844400356681,3.813475371553169,6.972789115646263,1.1478716967866551,-2.052238805970151,1.259232383788346
4000.0,0.046875,-1.2126596023639043E-13,4000.0,0.0,68.69999999999999,0.8692269873603488,3.470600145470981,3.392428930470746,4.573170731707298,2.6500822785376505,-2.4952262478450393E-14,2.7770830267103817
5000.0,0.0625,-1.6168794698185392E-13,5000.0,0.0,69.71,0.3842742076521213,7.987174960907748,4.799339138623344,12.45664739884391,1.1106190972604713,1.0130718954248374,1.2557980642226239
6000.0,0.078125,-2.021099337273174E-13,6000.0,0.0,71.08,1.4695426348206269,16.686842295301364,6.627800136621408,8.76971608832805,4.635781182399464,4.868421052631583,4.834021825067862
7000.0,0.09375,-2.425319204727808E-13,7000.0,0.0,72.96000000000001,1.4856349185150133,19.776188099561754,8.343835872105505,5.783972125435544,5.176428287508762,5.454545454545459,5.194527687115436
8000.0,0.109375,-2.8295390721824404E-13,8000.0,0.0,69.76999999999998,1.343337468976267,15.658675180765826,4.923240500442176,8.945783132530103,4.046197195711633,5.531249999999978,4.197929590550819
9000.0,0.125,-3.233758939637073E-13,9000.0,0.0,71.63999999999999,1.4607456239119063,18.608613551846382,3.7130801509873814,16.34218289085544,4.308984141333054,11.097178683385557,4.579139886871177
10000.0,0.125,-3.233758939637073E-13,10000.0,0.0,72.24,1.088526016633912,14.851976891393885,3.6955455686626686,7.774086378737547,3.6163655037671476,3.6111111111111143,3.779604224423304
11000.0,0.140625,-3.637978807091705E-13,11000.0,0.0,75.38,0.9681597664297646,17.375484022192218,5.965720280197091,13.916083916083926,3.3851740084956776,7.094339622641516,3.6534330808670337
12000.0,0.15625,-4.0421986745463374E-13,12000.0,0.0,75.88000000000001,1.1033282980751182,19.73823812896807,6.513729033561822,20.657894736842117,3.629369401562887,6.147859922178993,4.293106218191118
13000.0,0.15625,-4.0421986745463374E-13,13000.0,0.0,70.97999999999999,1.7718791029738887,21.97298420516112,7.8538812416246255,14.897360703812302,5.196126401682958,13.113772455089803,5.305027254412839
14000.0,0.171875,-4.4464185420009697E-13,14000.0,0.0,68.12,2.5654975692402746,25.153512911378357,7.613881854240769,2.50764525993883,7.845558315719503,19.08629441624366,6.511415150356033
15000.0,0.1875,-4.850638409455606E-13,15000.0,0.0,74.5,2.1699974398346424,29.81791614798251,7.886553658504223,14.429530201342294,7.281870603471949,17.74193548387098,6.999991741402067
16000.0,0.203125,-5.254858276910243E-13,16000.0,0.0,69.65,2.951176789764454,31.050502239859465,8.758163756354437,14.022662889518404,8.360274191967298,23.743718592964825,7.415017059709687
17000.0,0.21875,-5.659078144364881E-13,17000.0,0.0,68.28999999999999,3.3994934263145087,27.755290657595317,6.801504599003296,3.617021276595731,10.332806766913395,4.199395770392736,10.270372889167692
18000.0,0.21875,-5.659078144364881E-13,18000.0,0.0,66.47,2.2519374374574035,27.084179639641434,6.334836956948349,0.20833333333333026,6.702194754337516,9.86559139784947,6.053595261982273
18159.0,0.234375,-6.063298011819518E-13,18159.0,0.0,64.82000000000001,3.783825224998288,23.863883672862006,6.500400435117092,-5.014925373134333,11.295000671636673,3.879781420765031,10.338320286880561
