learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size
55100.0,0.46875,-1.2126596023639043E-13,55100.0,85.2,70.3965660016562,81.7958179581796,69.97971602434076,55100.0,-1.0,3.0
55200.0,0.46875,-1.2126596023639043E-13,55200.0,84.5,68.98585755104327,80.76923076923077,68.43177189409369,55200.0,-1.0,3.0
55300.0,0.46875,-1.2126596023639043E-13,55300.0,84.0,67.96104062540049,79.89949748743719,67.07818930041152,55300.0,-1.0,3.0
55400.0,0.46875,-1.2126596023639043E-13,55400.0,83.39999999999999,66.75092436436178,79.30174563591021,65.77319587628865,55400.0,-1.0,3.0
55500.0,0.46875,-1.2126596023639043E-13,55500.0,82.8,65.58898847631241,78.44611528822053,65.04065040650406,55500.0,-1.0,3.0
55600.0,0.46875,-1.2126596023639043E-13,55600.0,82.1,64.15526577168306,77.3989898989899,63.168724279835374,55600.0,-1.0,3.0
55700.0,0.46875,-1.2126596023639043E-13,55700.0,82.39999999999999,64.76744511929022,77.8894472361809,63.86036960985625,55700.0,-1.0,3.0
55800.0,0.46875,-1.2126596023639043E-13,55800.0,84.2,68.3624145484836,80.63725490196076,67.28778467908903,55800.0,-1.0,3.0
55900.0,0.46875,-1.2126596023639043E-13,55900.0,84.2,68.35683872802502,80.73170731707316,67.28778467908903,55900.0,-1.0,3.0
56000.0,0.46875,-1.2126596023639043E-13,56000.0,84.39999999999999,68.76964409405943,80.97560975609754,68.09815950920245,56000.0,-1.0,3.0
56100.0,0.46875,-1.2126596023639043E-13,56100.0,83.6,67.14704103014058,79.72805933250928,66.32443531827515,56100.0,-1.0,3.0
56200.0,0.484375,-1.2530815891093678E-13,56200.0,84.1,68.15796851844435,80.60975609756098,67.4846625766871,56200.0,-1.0,3.0
56300.0,0.484375,-1.2530815891093678E-13,56300.0,84.8,69.56822923131749,81.73076923076923,69.04276985743381,56300.0,-1.0,3.0
