learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
27000.0,0.858777696,-2.2216640412807468E-13,27000.0,62.2,24.411791760485368,53.39087546239211,2.5773195876288684,27000.0,-1.0,25.0
28000.0,0.907405482,-2.347464471434554E-13,28000.0,59.199999999999996,18.399999999999995,54.86725663716814,-7.086614173228353,28000.0,-1.0,5.0
29000.0,0.929764346,-2.4053070125066577E-13,29000.0,61.3,22.599999999999998,58.917197452229296,-1.044386422976502,29000.0,-1.0,11.0
30000.0,0.963814622,-2.4933953200363455E-13,30000.0,61.1,22.18381423336054,60.184237461617194,-17.52265861027192,30000.0,-1.0,14.0
31000.0,1.001856183,-2.591809110405545E-13,31000.0,65.2,30.412525745365837,64.81294236602629,13.432835820895534,31000.0,-1.0,16.0
32000.0,1.047111498,-2.708884933963419E-13,32000.0,63.800000000000004,27.6,63.65461847389559,8.12182741116752,32000.0,-1.0,22.0
33000.0,1.102844374,-2.853066282760767E-13,33000.0,63.4,26.79209354610298,63.36336336336337,-123.17073170731703,33000.0,-1.0,26.0
34000.0,1.167572873,-3.0205193725931984E-13,34000.0,63.3,26.6,63.22645290581163,26.6,34000.0,-1.0,27.0
35000.0,1.232479358,-3.1884329134805346E-13,35000.0,64.4,28.818507188131093,64.36436436436436,-67.13615023474179,35000.0,-1.0,28.0
36000.0,1.267521282,-3.2790866214782013E-13,36000.0,62.5,25.0,62.5,-29.757785467128013,36000.0,-1.0,11.0
37000.0,1.29378081,-3.3470202082147213E-13,37000.0,67.80000000000001,35.60000000000001,67.80000000000001,35.60000000000001,37000.0,-1.0,10.0
38000.0,1.32518112,-3.4282530347506217E-13,38000.0,63.800000000000004,27.6,63.800000000000004,27.6,38000.0,-1.0,14.0
39000.0,1.364146229,-3.5290560504007685E-13,39000.0,66.10000000000001,32.2,66.10000000000001,32.2,39000.0,-1.0,19.0
40000.0,1.416008393,-3.663223839571908E-13,40000.0,64.2,28.400000000000002,64.2,28.400000000000002,40000.0,-1.0,22.0
41000.0,1.462327761,-3.7830523758505794E-13,41000.0,66.2,32.400000000000006,66.16616616616618,-65.68627450980394,41000.0,-1.0,16.0
