learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
25000.0,2.5625,-6.62920582625601E-13,25000.0,85.2,67.75022988856396,-27.58620689655175,60.742705570291776,25000.0,-1.0
26000.0,2.625,-6.790893773237863E-13,26000.0,89.3,78.23132573260743,23.57142857142859,75.7918552036199,26000.0,-1.0
27000.0,2.703125,-6.993003706965181E-13,27000.0,90.8,80.8843085106383,14.018691588785062,77.56097560975611,27000.0,-1.0
28000.0,2.796875,-7.235535627437962E-13,28000.0,86.4,71.8892104175279,-49.45054945054952,66.82926829268293,28000.0,-1.0
29000.0,2.875,-7.437645561165279E-13,29000.0,82.69999999999999,60.811141415148185,-49.137931034482804,54.59317585301836,29000.0,-1.0
30000.0,2.984375,-7.720599468383523E-13,30000.0,88.1,74.78386167146974,-10.185185185185196,69.94949494949495,30000.0,-1.0
31000.0,3.078125,-7.963131388856304E-13,31000.0,85.8,68.77377700958337,4.6979865771812115,62.532981530343,31000.0,-1.0
32000.0,3.203125,-8.286507282820012E-13,32000.0,84.6,67.72557517635667,-6.94444444444445,63.245823389021474,32000.0,-1.0
33000.0,3.3125,-8.569461190038256E-13,33000.0,86.7,73.03106496877281,-13.675213675213687,70.76923076923076,33000.0,-1.0
34000.0,3.40625,-8.811993110511036E-13,34000.0,89.5,78.21847902750696,26.056338028169034,72.72727272727273,34000.0,-1.0
35000.0,3.515625,-9.09494701772928E-13,35000.0,84.0,66.14945860290352,-31.147540983606586,61.995249406175766,35000.0,-1.0
36000.0,3.625,-9.377900924947525E-13,36000.0,86.0,69.07198275100296,9.090909090909099,54.2483660130719,36000.0,-1.0
37000.0,3.71875,-9.620432845420305E-13,37000.0,82.8,60.758725479907085,-6.172839506172844,50.99715099715099,37000.0,-1.0
38000.0,3.796875,-9.822542779147622E-13,38000.0,86.5,71.10173047119164,4.9295774647887365,60.17699115044247,38000.0,-1.0
39000.0,3.921875,-1.014591867311133E-12,39000.0,87.7,75.23197370964624,6.106870229007639,73.71794871794872,39000.0,-1.0
40000.0,4.015625,-1.038845059358411E-12,40000.0,88.4,76.29828203409778,20.54794520547947,74.56140350877193,40000.0,-1.0
41000.0,4.125,-1.0671404500802354E-12,41000.0,89.5,78.81082302799393,43.24324324324327,77.61194029850746,41000.0,-1.0
42000.0,4.21875,-1.0913936421275134E-12,42000.0,90.8,81.60971007308142,42.138364779874244,81.37651821862349,42000.0,-1.0
43000.0,4.296875,-1.1116046355002451E-12,43000.0,87.8,75.52117819378398,4.687500000000004,73.53579175704989,43000.0,-1.0
44000.0,4.421875,-1.1439422248966159E-12,44000.0,85.2,65.3705584231437,19.125683060109303,59.673024523160755,44000.0,-1.0
45000.0,4.5,-1.1641532182693476E-12,45000.0,92.10000000000001,83.76062753868672,39.694656488549654,81.3679245283019,45000.0,-1.0
45312.0,4.53125,-1.1722376156184403E-12,45312.0,92.10000000000001,84.14978652370712,44.36619718309863,83.08351177730194,45312.0,-1.0
