learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
58000.0,8.15625,-2.1100277081131934E-12,58000.0,74.2,71.31912036409153,71.77242888402627,70.84745762711864,58000.0,-1.0,19.0
59000.0,8.265625,-2.1383230988350178E-12,59000.0,74.3,71.41570134412937,71.50776053215078,71.3489409141583,59000.0,-1.0,23.0
60000.0,8.390625,-2.1706606882313884E-12,60000.0,73.9,70.94602416934572,70.77267637178052,70.6081081081081,60000.0,-1.0,28.0
61000.0,8.5625,-2.2151248736513983E-12,61000.0,75.1,72.31884686319174,72.48618784530387,72.02247191011236,61000.0,-1.0,31.0
62000.0,8.6875,-2.247462463047769E-12,62000.0,73.8,70.85326510179108,71.17711771177117,70.36199095022624,62000.0,-1.0,34.0
63000.0,8.84375,-2.287884449793232E-12,63000.0,74.1,71.20190356529329,71.09375,70.86614173228347,63000.0,-1.0,40.0
64000.0,9.015625,-2.332348635213242E-12,64000.0,71.5,68.31622409434428,68.29810901001112,67.65039727582293,64000.0,-1.0,39.0
65000.0,9.1875,-2.376812820633252E-12,65000.0,72.5,69.42110255272635,69.3422519509476,68.92655367231639,65000.0,-1.0,34.0
66000.0,9.34375,-2.4172348073787153E-12,66000.0,75.4,72.630782581607,72.72727272727273,71.91780821917808,66000.0,-1.0,37.0
67000.0,9.53125,-2.4657411914732714E-12,67000.0,74.9,72.0865162304119,72.56830601092896,71.60633484162896,67000.0,-1.0,38.0
68000.0,9.734375,-2.518289774242374E-12,68000.0,73.4,70.43084263205519,70.37861915367483,69.94350282485875,68000.0,-1.0,40.0
69000.0,9.9375,-2.5708383570114767E-12,69000.0,76.7,74.10253617308842,74.02452619843925,73.79077615298087,69000.0,-1.0,38.0
70000.0,10.109375,-2.6153025424314867E-12,70000.0,73.4,70.440273238557,70.17937219730942,70.44444444444444,70000.0,-1.0,43.0
71000.0,10.296875,-2.6638089265260427E-12,71000.0,74.6,71.76582531049254,72.24043715846994,70.9049255441008,71000.0,-1.0,41.0
72000.0,10.484375,-2.712315310620599E-12,72000.0,75.3,72.54512270218238,72.79735682819384,72.02718006795017,72000.0,-1.0,41.0
73000.0,10.6875,-2.7648638933897015E-12,73000.0,76.2,73.5350599297456,73.81738173817382,73.28843995510663,73000.0,-1.0,47.0
74000.0,10.921875,-2.825496873507897E-12,74000.0,70.3,66.97846261950849,66.74132138857783,66.3265306122449,74000.0,-1.0,52.0
75000.0,11.203125,-2.898256449649731E-12,75000.0,70.6,67.31368522634162,67.33333333333333,66.7044167610419,75000.0,-1.0,57.0
76000.0,11.453125,-2.9629316284424728E-12,76000.0,70.39999999999999,67.0888046342521,67.11111111111111,66.51583710407239,76000.0,-1.0,63.0
77000.0,11.734375,-3.035691204584307E-12,77000.0,72.8,69.75882664247372,69.8781838316722,69.02050113895216,77000.0,-1.0,65.0
78000.0,12.015625,-3.1084507807261414E-12,78000.0,71.5,68.28847914884051,68.57772877618523,67.53986332574031,78000.0,-1.0,68.0
79000.0,12.296875,-3.1812103568679757E-12,79000.0,73.4,70.42926480037531,70.34559643255295,69.87542468856172,79000.0,-1.0,57.0
80000.0,12.546875,-3.2458855356607173E-12,80000.0,72.1,68.97552513649657,69.27312775330397,68.33144154370034,80000.0,-1.0,41.0
81000.0,12.6875,-3.2822653237316345E-12,81000.0,72.6,69.51738454709397,69.58934517203107,68.93424036281179,81000.0,-1.0,28.0
82000.0,12.8125,-3.314602913128005E-12,82000.0,73.4,70.39401558432307,71.18093174431202,69.84126984126983,82000.0,-1.0,33.0
83000.0,12.96875,-3.3550248998734684E-12,83000.0,73.3,70.3242657478674,70.78774617067833,69.83050847457626,83000.0,-1.0,34.0
84000.0,13.125,-3.3954468866189317E-12,84000.0,73.3,70.30221665589612,70.3991130820399,70.20089285714286,84000.0,-1.0,35.0
85000.0,13.28125,-3.435868873364395E-12,85000.0,73.6,70.61131798219981,70.4367301231803,70.3037120359955,85000.0,-1.0,38.0
86000.0,13.46875,-3.484375257458951E-12,86000.0,75.5,72.76500759244891,72.92817679558011,72.47191011235955,86000.0,-1.0,40.0
87000.0,13.609375,-3.5207550455298683E-12,87000.0,72.8,69.74150119977173,70.07700770077008,69.23076923076923,87000.0,-1.0,25.0
88000.0,13.765625,-3.5611770322753316E-12,88000.0,74.3,71.4260618775857,71.28491620111733,71.09111361079866,88000.0,-1.0,33.0
89000.0,13.90625,-3.597556820346249E-12,89000.0,71.5,68.31315937813741,68.29810901001112,67.65039727582293,89000.0,-1.0,35.0
90000.0,14.0625,-3.637978807091712E-12,90000.0,72.39999999999999,69.31035019559091,69.26503340757239,68.8135593220339,90000.0,-1.0,39.0
91000.0,14.25,-3.686485191186269E-12,91000.0,75.8,73.07467216744439,73.17073170731707,72.3744292237443,91000.0,-1.0,44.0
92000.0,14.421875,-3.730949376606278E-12,92000.0,74.8,71.97804947208647,72.45901639344262,71.46092865232163,92000.0,-1.0,41.0
93000.0,14.609375,-3.779455760700835E-12,93000.0,71.39999999999999,68.19883069546711,68.15144766146993,67.68361581920902,93000.0,-1.0,35.0
94000.0,14.765625,-3.819877747446298E-12,94000.0,75.5,72.7654314400306,72.68673355629878,72.47191011235955,94000.0,-1.0,29.0
95000.0,14.890625,-3.852215336842669E-12,95000.0,73.4,70.43846644543675,70.17937219730942,70.44444444444444,95000.0,-1.0,25.0
96000.0,15.015625,-3.88455292623904E-12,96000.0,74.4,71.5489169695151,72.02185792349727,70.67583046964491,96000.0,-1.0,30.0
97000.0,15.140625,-3.916890515635411E-12,97000.0,75.5,72.76597636753705,73.01762114537446,72.25368063420159,97000.0,-1.0,28.0
98000.0,15.265625,-3.949228105031782E-12,98000.0,75.0,72.20532923899303,72.4972497249725,71.91011235955057,98000.0,-1.0,28.0
99000.0,15.390625,-3.981565694428153E-12,99000.0,70.1,66.75424717272114,66.51735722284434,66.13816534541336,99000.0,-1.0,25.0
100000.0,15.53125,-4.01794548249907E-12,100000.0,70.19999999999999,66.86665273138863,66.88888888888889,66.21315192743764,100000.0,-1.0,27.0
