learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
44000.0,0.0625,-1.616879469818539E-14,44000.0,15.0,-70.00612022032792,0.0,-72.76422764227642,44000.0,-1.0
45000.0,0.0625,-1.616879469818539E-14,45000.0,17.7,-64.67245588058746,0.0,-65.26104417670683,45000.0,-1.0
46000.0,0.0625,-1.616879469818539E-14,46000.0,20.5,-59.00127201017609,0.0,-59.318637274549104,46000.0,-1.0
47000.0,0.0625,-1.616879469818539E-14,47000.0,18.099999999999998,-63.827523023868004,0.0,-67.14285714285715,47000.0,-1.0
48000.0,0.0625,-1.616879469818539E-14,48000.0,18.3,-63.40392169412067,0.0,-61.78217821782178,48000.0,-1.0
49000.0,0.0625,-1.616879469818539E-14,49000.0,19.8,-60.45198644360773,0.0,-63.6734693877551,49000.0,-1.0
50000.0,0.078125,-2.021099337273174E-14,50000.0,17.8,-64.42367700948935,0.0,-66.7342799188641,50000.0,-1.0
51000.0,0.078125,-2.021099337273174E-14,51000.0,15.299999999999999,-69.44880125476138,0.0,-72.85714285714285,51000.0,-1.0
52000.0,0.078125,-2.021099337273174E-14,52000.0,13.8,-72.62372034156266,0.0,-78.83817427385893,52000.0,-1.0
53000.0,0.078125,-2.021099337273174E-14,53000.0,18.4,-63.294057377049164,0.0,-61.904761904761905,53000.0,-1.0
54000.0,0.078125,-2.021099337273174E-14,54000.0,15.0,-70.32975841228617,0.0,-77.82426778242679,54000.0,-1.0
55000.0,0.078125,-2.021099337273174E-14,55000.0,19.2,-61.60258564137027,0.0,-62.24899598393574,55000.0,-1.0
56000.0,0.078125,-2.021099337273174E-14,56000.0,18.0,-64.05315322164381,0.0,-67.68916155419224,56000.0,-1.0
57000.0,0.078125,-2.021099337273174E-14,57000.0,14.399999999999999,-71.21095750128009,0.0,-72.58064516129032,57000.0,-1.0
58000.0,0.078125,-2.021099337273174E-14,58000.0,17.8,-64.41644164416441,0.0,-68.44262295081968,58000.0,-1.0
59000.0,0.078125,-2.021099337273174E-14,59000.0,17.4,-65.2006608026432,0.0,-68.57142857142857,59000.0,-1.0
60000.0,0.078125,-2.021099337273174E-14,60000.0,20.8,-58.40253444055106,0.0,-62.62833675564683,60000.0,-1.0
61000.0,0.09375,-2.4253192047278088E-14,61000.0,19.0,-62.00583220995954,0.0,-64.3002028397566,61000.0,-1.0
62000.0,0.09375,-2.4253192047278088E-14,62000.0,19.0,-62.02333135971578,0.0,-63.96761133603239,62000.0,-1.0
63000.0,0.09375,-2.4253192047278088E-14,63000.0,18.6,-63.060897435897445,0.0,-71.36842105263159,63000.0,-1.0
64000.0,0.09375,-2.4253192047278088E-14,64000.0,17.4,-65.2,0.0,-66.86868686868688,64000.0,-1.0
65000.0,0.09375,-2.4253192047278088E-14,65000.0,18.4,-63.31039782893234,0.0,-67.55646817248461,65000.0,-1.0
66000.0,0.09375,-2.4253192047278088E-14,66000.0,16.2,-67.60603381721741,0.0,-75.68134171907757,66000.0,-1.0
67000.0,0.09375,-2.4253192047278088E-14,67000.0,19.400000000000002,-61.24127776710838,0.0,-66.87370600414079,67000.0,-1.0
68000.0,0.09375,-2.4253192047278088E-14,68000.0,18.8,-62.41624162416242,0.0,-64.04040404040404,68000.0,-1.0
69000.0,0.09375,-2.4253192047278088E-14,69000.0,19.400000000000002,-61.21612161216121,0.0,-65.1639344262295,69000.0,-1.0
70000.0,0.109375,-2.8295390721824436E-14,70000.0,17.599999999999998,-64.92930457478661,0.0,-68.85245901639345,70000.0,-1.0
71000.0,0.109375,-2.8295390721824436E-14,71000.0,19.400000000000002,-61.30904491436209,0.0,-65.50308008213553,71000.0,-1.0
72000.0,0.109375,-2.8295390721824436E-14,72000.0,16.400000000000002,-67.20267524280388,0.0,-67.53507014028055,72000.0,-1.0
73000.0,0.109375,-2.8295390721824436E-14,73000.0,20.0,-60.0,0.0,-62.601626016260155,73000.0,-1.0
74000.0,0.109375,-2.8295390721824436E-14,74000.0,18.8,-62.44158504577172,0.0,-66.05316973415133,74000.0,-1.0
75000.0,0.109375,-2.8295390721824436E-14,75000.0,18.8,-62.715016271501625,0.0,-65.71428571428571,75000.0,-1.0
76000.0,0.109375,-2.8295390721824436E-14,76000.0,19.0,-62.093365778688515,0.0,-67.35537190082646,76000.0,-1.0
