learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size
58900.0,0.859375,-2.2232092710004914E-13,58900.0,86.2,72.40662241062145,82.74999999999999,70.88607594936708,58900.0,-1.0,3.0
59000.0,0.859375,-2.2232092710004914E-13,59000.0,85.5,71.0229498237396,81.55216284987277,69.14893617021276,59000.0,-1.0,3.0
59100.0,0.859375,-2.2232092710004914E-13,59100.0,84.8,69.64043893533812,80.46272493573264,68.06722689075629,59100.0,-1.0,3.0
59200.0,0.859375,-2.2232092710004914E-13,59200.0,84.6,69.23359691217192,80.15463917525773,68.57142857142856,59200.0,-1.0,3.0
59300.0,0.859375,-2.2232092710004914E-13,59300.0,84.89999999999999,69.81593718516622,80.66581306017926,69.3711967545639,59300.0,-1.0,3.0
59400.0,0.859375,-2.2232092710004914E-13,59400.0,85.0,70.00767803442318,80.89171974522293,69.63562753036436,59400.0,-1.0,3.0
59500.0,0.859375,-2.2232092710004914E-13,59500.0,85.3,70.60987508197245,81.43939393939394,69.75308641975309,59500.0,-1.0,3.0
59600.0,0.859375,-2.2232092710004914E-13,59600.0,85.0,70.00347959636682,81.1320754716981,69.1358024691358,59600.0,-1.0,3.0
59700.0,0.859375,-2.2232092710004914E-13,59700.0,85.39999999999999,70.7968460593744,81.63522012578616,68.53448275862068,59700.0,-1.0,3.0
59800.0,0.859375,-2.2232092710004914E-13,59800.0,85.1,70.18902956287914,81.25786163522012,68.36518046709129,59800.0,-1.0,3.0
59900.0,0.859375,-2.2232092710004914E-13,59900.0,85.1,70.20286052538957,81.21059268600253,68.09421841541756,59900.0,-1.0,3.0
60000.0,0.859375,-2.2232092710004914E-13,60000.0,85.7,71.38626540739554,82.1917808219178,69.24731182795698,60000.0,-1.0,3.0
60100.0,0.875,-2.263631257745955E-13,60100.0,86.4,72.77724177412315,83.14745972738538,70.4989154013015,60100.0,-1.0,3.0
60200.0,0.875,-2.263631257745955E-13,60200.0,86.3,72.58464740254541,83.10727496917386,70.41036717062634,60200.0,-1.0,3.0
60300.0,0.875,-2.263631257745955E-13,60300.0,86.4,72.78552189764955,83.2718327183272,70.24070021881838,60300.0,-1.0,3.0
60400.0,0.875,-2.263631257745955E-13,60400.0,86.2,72.3951415449119,83.15018315018317,69.67032967032966,60400.0,-1.0,3.0
