learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
63000.0,7.470026107,-1.932501096226689E-12,63000.0,54.1,40.29128486910914,41.60305343511451,32.10059171597634,63000.0,-1.0,19.0
64000.0,7.605721483,-1.9676055870432822E-12,64000.0,56.99999999999999,43.979853591998754,45.012787723785166,38.659058487874454,64000.0,-1.0,18.0
65000.0,7.710496355,-1.9947109213616285E-12,65000.0,58.5,46.72636736726842,47.06632653061224,41.71348314606742,65000.0,-1.0,14.0
66000.0,7.803805686,-2.0188501120234528E-12,66000.0,57.099999999999994,43.2691265032359,44.929396662387674,37.37226277372262,66000.0,-1.0,12.0
67000.0,7.91075529,-2.0465180510655045E-12,67000.0,48.6,30.75753146558286,34.017971758664956,25.18195050946142,67000.0,-1.0,17.0
68000.0,8.052917963,-2.0832956362412207E-12,68000.0,55.300000000000004,41.69613381454676,42.3225806451613,37.39495798319329,68000.0,-1.0,24.0
69000.0,8.222723366,-2.127224415437215E-12,69000.0,60.0,47.44980471033675,48.387096774193544,40.298507462686565,69000.0,-1.0,21.0
70000.0,8.38085408,-2.1681329442395106E-12,70000.0,52.6,37.08237430412309,38.44155844155844,28.721804511278194,70000.0,-1.0,23.0
71000.0,8.496104549,-2.1979483229936E-12,71000.0,54.6,39.92078542324749,40.18445322793149,33.8192419825073,71000.0,-1.0,18.0
72000.0,8.622646481,-2.230684811301116E-12,72000.0,56.99999999999999,43.989047904995,44.94238156209987,41.57608695652173,72000.0,-1.0,18.0
73000.0,8.75484106,-2.2648836434301406E-12,73000.0,46.400000000000006,29.54719614928108,30.117340286831812,22.766570605187326,73000.0,-1.0,20.0
74000.0,8.911751652,-2.30547652579844E-12,74000.0,52.7,36.89808039424692,37.76315789473685,31.449275362318847,74000.0,-1.0,26.0
75000.0,9.040350083,-2.338745031868004E-12,75000.0,56.2,42.79938254675956,43.11688311688312,36.058394160583944,75000.0,-1.0,10.0
76000.0,9.136007478,-2.3634916683658958E-12,76000.0,59.3,47.17215258551427,48.284625158831,42.595204513399146,76000.0,-1.0,14.0
77000.0,9.25105844,-2.3932554345164036E-12,77000.0,53.400000000000006,40.51486553934252,38.84514435695539,34.180790960451986,77000.0,-1.0,11.0
78000.0,9.33710351,-2.4155153556623396E-12,78000.0,55.800000000000004,42.80560505070504,40.51144010767161,36.40287769784173,78000.0,-1.0,13.0
79000.0,9.4518603,-2.445203019306064E-12,79000.0,53.1,38.776043026473815,36.1904761904762,30.72378138847858,79000.0,-1.0,11.0
80000.0,9.559656888,-2.473090073714654E-12,80000.0,55.50000000000001,41.52968846492439,41.906005221932126,37.41209563994375,80000.0,-1.0,18.0
81000.0,9.672430922,-2.502264796963169E-12,81000.0,55.400000000000006,41.39174885181706,42.30271668822769,36.64772727272728,81000.0,-1.0,13.0
82000.0,9.761310301,-2.5252579558744203E-12,82000.0,53.800000000000004,40.06623848188561,40.23285899094438,34.188034188034194,82000.0,-1.0,7.0
83000.0,9.827330339,-2.5423373869206347E-12,83000.0,53.6,39.02511140401252,39.18741808650066,34.0909090909091,83000.0,-1.0,12.0
84000.0,9.937703986,-2.5708911283355626E-12,84000.0,58.5,44.62613299601975,47.06632653061224,39.68023255813954,84000.0,-1.0,19.0
85000.0,10.077203848,-2.6069798424012137E-12,85000.0,60.5,48.60645424868491,49.681528662420384,44.05099150141643,85000.0,-1.0,18.0
86000.0,10.148937814,-2.6255374707074636E-12,86000.0,53.800000000000004,38.99355206741873,41.37055837563452,30.94170403587444,86000.0,-1.0,8.0
87000.0,10.209969282,-2.6413263551269974E-12,87000.0,57.49999999999999,43.22015216999218,44.37172774869109,37.407952871870386,87000.0,-1.0,9.0
88000.0,10.306930718,-2.6664103479642014E-12,88000.0,56.49999999999999,43.31523764597955,43.65284974093264,39.330543933054386,88000.0,-1.0,16.0
89000.0,10.433073805,-2.6990436547849748E-12,89000.0,48.6,34.24839778440126,34.271099744245525,29.39560439560439,89000.0,-1.0,20.0
90000.0,10.586509959,-2.738737697557857E-12,90000.0,58.599999999999994,45.77986625700343,46.16384915474642,40.086830680173655,90000.0,-1.0,23.0
91000.0,10.741879515,-2.7789319128108527E-12,91000.0,54.50000000000001,40.98381918998671,40.52287581699347,36.27450980392158,91000.0,-1.0,20.0
92000.0,10.850653212,-2.807071746016543E-12,92000.0,59.099999999999994,46.04549064304804,46.113306982872196,41.40401146131805,92000.0,-1.0,18.0
93000.0,10.997332177,-2.84501769916258E-12,93000.0,49.8,33.840991699812065,35.64102564102564,26.608187134502927,93000.0,-1.0,15.0
94000.0,11.097350707,-2.8708925644039286E-12,94000.0,53.900000000000006,39.3011335282895,41.27388535031848,33.85939741750359,94000.0,-1.0,13.0
95000.0,11.222239926,-2.903201494676372E-12,95000.0,57.49999999999999,43.52924919147171,44.152431011826536,39.54480796586059,95000.0,-1.0,19.0
96000.0,11.377282568,-2.943311137043768E-12,96000.0,51.9,37.65392093324692,37.288135593220346,31.383737517831673,96000.0,-1.0,26.0
97000.0,11.547333944,-2.987303549630775E-12,97000.0,53.900000000000006,40.14254125425398,41.12388250319285,35.25280898876406,97000.0,-1.0,26.0
98000.0,11.755197631,-3.0410780341157487E-12,98000.0,49.2,33.77207163045858,35.28662420382166,28.147100424328148,98000.0,-1.0,32.0
99000.0,12.000910211,-3.104644054288252E-12,99000.0,38.2,18.70870487708309,20.258064516129032,10.951008645533143,99000.0,-1.0,38.0
100000.0,12.198443558,-3.1557460724272667E-12,100000.0,48.3,32.22871824450095,32.5065274151436,26.87411598302687,100000.0,-1.0,15.0
