learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.453125,-1.1722376156184405E-12,1000.0,0.0,60.09,0.5173651192984169,55.5619258797603,0.5707026264109392,55.65555555555555,0.5748501325537979,54.231651376146786,0.593308623048644
2000.0,0.875,-2.263631257745955E-12,2000.0,0.0,63.13000000000001,4.361205236068482,58.976401430399214,4.84577839183596,59.16943521594684,4.829684646808943,58.05460750853242,4.961553169588711
3000.0,1.3125,-3.3954468866189317E-12,3000.0,0.0,66.32000000000001,2.4737735457303986,62.55702966136569,2.722315089630381,62.86659316427784,2.727423975446969,61.640091116173124,2.8175097331781305
4000.0,1.75,-4.527262515491909E-12,4000.0,0.0,67.71000000000001,2.014640855779949,64.0998425104469,2.240149926194047,64.00222965440358,2.245976427848327,63.39002267573697,2.284173305872957
5000.0,2.140625,-5.537812184128492E-12,5000.0,0.0,69.47,1.5762473015220508,66.05237893954283,1.7511103828501653,66.41364136413642,1.7340454362178774,65.38548752834467,1.7871284597755681
6000.0,2.5,-6.467517879274152E-12,6000.0,0.0,67.71000000000001,2.65139376345515,64.09176892366467,2.9346799030809287,64.16204217536071,2.9427233778636555,63.348467650397275,3.009527540811752
7000.0,2.890625,-7.478067547910736E-12,7000.0,0.0,68.62,2.163228040580916,65.08557206447485,2.3931354026031695,65.96529284164858,2.346234317332877,64.42176870748301,2.4526395017924174
8000.0,3.296875,-8.52903920329279E-12,8000.0,0.0,69.96,2.1088174674710687,66.60913658835283,2.351128117033789,67.13347921225383,2.307240117583229,66.05649717514123,2.382844596012512
9000.0,3.703125,-9.580010858674842E-12,9000.0,0.0,71.45,1.2176936305071873,68.23451467819812,1.3545650930547086,68.34811529933481,1.3499929384780371,68.17168338907469,1.3575179827281971
10000.0,4.078125,-1.0550138540565972E-11,10000.0,0.0,71.46,2.3457763462586665,68.25072426561073,2.606347736639836,68.07606263982102,2.6239109018553304,67.89651293588302,2.6386685559715017
11000.0,4.484375,-1.1601110195948025E-11,11000.0,0.0,74.63,0.7557924465236657,71.77993076638927,0.8408485649148673,71.9358407079646,0.8360535912872376,71.46231721034871,0.8501602323100766
12000.0,4.875,-1.2611659864584609E-11,12000.0,0.0,71.81,1.6454989111715215,68.62950041773303,1.8258650968840018,68.98789878987897,1.8102298252712037,68.11085972850678,1.8614241076600915
13000.0,5.3125,-1.3743475493457585E-11,13000.0,0.0,71.47,1.6990520232699662,68.28038669348284,1.8988980956906385,68.15848214285714,1.8962634188280936,67.90776152980875,1.9111946268503641
