learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.546875,-1.4147695360912215E-12,1000.0,0.0,78.74000000000001,1.8240370366610204,57.48000000000001,3.6480740733220416,78.74000000000001,1.8240370366610204,0.0,0.0
2000.0,0.984375,-2.546585164964198E-12,2000.0,0.0,88.86,2.5833655911964506,77.72000000000001,5.166731182392901,88.86,2.5833655911964506,77.72000000000001,5.166731182392901
3000.0,1.421875,-3.678400793837175E-12,3000.0,0.0,91.50999999999999,1.6649657987811943,83.02000000000001,3.3299315975623975,91.50999999999999,1.6649657987811943,83.02000000000001,3.3299315975623975
4000.0,1.8125,-4.688950462473758E-12,4000.0,0.0,92.1,1.8006171781425968,84.20000000000002,3.601234356285197,92.1,1.8006171781425968,84.20000000000002,3.601234356285197
5000.0,2.28125,-5.901610064837666E-12,5000.0,0.0,93.88000000000001,1.4634813896246768,87.76,2.9269627792493482,93.88000000000001,1.4634813896246768,87.76,2.9269627792493482
6000.0,2.65625,-6.871737746728788E-12,6000.0,0.0,93.18999999999998,2.146029926269532,86.38,4.292059852539067,93.18999999999998,2.146029926269532,86.38,4.292059852539067
7000.0,3.109375,-8.043975362347231E-12,7000.0,0.0,93.00999999999999,3.14481937301475,86.02,6.289638746029497,93.00999999999999,3.14481937301475,86.02,6.289638746029497
8000.0,3.5,-9.054525030983814E-12,8000.0,0.0,92.9,2.2992752481307397,85.8,4.598550496261477,92.9,2.2992752481307397,85.8,4.598550496261477
9000.0,3.828125,-9.90338675263855E-12,9000.0,0.0,91.66000000000001,2.3367593895060033,83.32000000000001,4.673518779011998,91.66000000000001,2.3367593895060033,83.32000000000001,4.673518779011998
10000.0,4.203125,-1.087351443452968E-11,10000.0,0.0,92.67999999999999,3.2781431058180224,85.36,6.556286211636044,92.67999999999999,3.2781431058180224,85.36,6.556286211636044
11000.0,4.59375,-1.1884064103166264E-11,11000.0,0.0,93.46,0.914330356052996,86.92,1.8286607121059875,93.46,0.914330356052996,86.92,1.8286607121059875
12000.0,4.96875,-1.2854191785057393E-11,12000.0,0.0,93.15,0.9252627254521297,86.30000000000001,1.8505254509042661,93.15,0.9252627254521297,86.30000000000001,1.8505254509042661
