learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.96875,-2.5061631782187356E-12,1000.0,0.0,71.99000000000001,1.2887978895078938,43.61299226241262,2.6435679136893286,41.03157894736841,2.713258714753463,38.97603485838779,2.8078385392328857
2000.0,1.984375,-5.13359231667386E-12,2000.0,0.0,76.58,1.271744209081893,53.024139712262425,2.5614180706959178,52.782258064516135,2.5640004215360785,52.301425661914465,2.5901104054621102
3000.0,2.96875,-7.680177481638061E-12,3000.0,0.0,80.2,0.8679477710861025,60.380893688189516,1.738968539509162,57.601713062098504,1.8585605376576075,59.91902834008098,1.756979293696561
4000.0,3.890625,-1.0065074699620407E-11,4000.0,0.0,80.14,0.6963396361610396,60.26386516717131,1.396679942091609,59.63414634146341,1.4153244637419469,59.95967741935484,1.403910556776288
5000.0,4.859375,-1.2571237877839147E-11,5000.0,0.0,80.17,1.2193349735728016,60.30334743837711,2.4637804711621305,62.514177693761816,2.304981046451411,60.10060362173039,2.4533902888788717
6000.0,5.875,-1.5198667016294275E-11,6000.0,0.0,80.10000000000001,0.866666666666669,60.06853551304765,1.7172422351938106,59.55284552845529,1.7615176151761538,58.28092243186583,1.8169112508735183
7000.0,6.859375,-1.7745252181258484E-11,7000.0,0.0,80.08999999999999,1.1694728157022956,60.18000000000001,2.3389456314045947,60.72978303747536,2.3066524964542356,59.939637826961786,2.3530640154975835
8000.0,7.828125,-2.0251415359477224E-11,8000.0,0.0,81.11000000000001,0.9255028663140639,62.14340174857935,1.8500849791742464,60.809128630705395,1.9201304280374774,60.14767932489451,1.9525376926457059
9000.0,8.84375,-2.287884449793234E-11,9000.0,0.0,81.05000000000001,0.9058452161134071,62.09711583234132,1.8100671799065249,61.008230452674894,1.8638790455008403,60.52083333333333,1.8871775335696017
10000.0,9.84375,-2.5465851649641987E-11,10000.0,0.0,80.05000000000003,1.1227446528732778,60.08174504142826,2.2475582008265502,61.708253358925155,2.154980139871946,58.17610062893081,2.3537623749964
11000.0,10.828125,-2.8012436814606197E-11,11000.0,0.0,79.96000000000002,0.42998707990925883,59.7025109108315,0.8959518802485679,59.018404907975466,0.8793191818185208,57.087794432548186,0.920743211797122
12000.0,11.78125,-3.047817800607947E-11,12000.0,0.0,80.60000000000001,0.9416297927883662,61.22072907405209,1.8810760523640575,58.89830508474577,1.9949783745516252,61.886051080550104,1.8499603001736082
13000.0,12.78125,-3.306518515778915E-11,13000.0,0.0,81.73999999999998,0.9299940262651583,63.45852243977018,1.862743448593058,64.19607843137256,1.8235176985591317,60.98290598290597,1.9871667227888046
14000.0,13.765625,-3.561177032275336E-11,14000.0,0.0,79.65,1.0211649121360298,59.26529687414153,2.0466837107149947,60.33138401559455,1.9905748774581369,58.38445807770962,2.088271803959152
15000.0,14.828125,-3.836046542144485E-11,15000.0,0.0,80.19999999999999,1.0402991022884807,60.38873489380588,2.0784578913634872,58.83575883575884,2.1627839964417483,58.40336134453782,2.1855023157320983
16000.0,15.84375,-4.09878945599E-11,16000.0,0.0,80.88000000000001,1.1133532932342471,61.748862200908476,2.229602328831645,60.24948024948026,2.3146638112978186,60.65843621399178,2.2908503976013375
17000.0,16.859375,-4.361532369835515E-11,17000.0,0.0,78.94000000000001,0.868203765125317,57.870872552685455,1.7428425441744004,58.461538461538474,1.7124334617856363,56.39751552795031,1.797523323240826
18000.0,17.875,-4.62427528368103E-11,18000.0,0.0,81.44000000000001,0.8859395514869323,62.8195959000228,1.7791073975424567,61.33333333333333,1.8457073989311277,61.09014675052411,1.8573156215659097
19000.0,18.90625,-4.891060396201092E-11,19000.0,0.0,80.65000000000002,0.7321960878829545,61.26362066032736,1.4680353793859953,61.454183266932276,1.4585579439899536,59.603340292275576,1.528593085350641
20000.0,19.921875,-5.153803310046607E-11,20000.0,0.0,80.10000000000001,0.4966554808583782,60.20324272453731,0.9934223056291295,61.95028680688337,0.9496280704749109,60.04016064257029,0.9973001623662238
21000.0,20.9375,-5.4165462238921216E-11,21000.0,0.0,80.2,0.9237604307034043,60.37194404334535,1.8452010516524842,60.160965794768615,1.8586728987995977,58.139534883720934,1.9529818830938708
22000.0,21.96875,-5.6833313364121835E-11,22000.0,0.0,81.69999999999999,0.9189365834726801,63.35360299396598,1.8515254680435052,65.27514231499052,1.743712682111343,61.63522012578616,1.9264917892508968
23000.0,23.0,-5.950116448932245E-11,23000.0,0.0,79.44999999999999,1.0309111396128081,58.901721647345326,2.061086935606165,59.626719056974466,2.025365696685278,58.81763527054108,2.0659541876008105
24000.0,24.03125,-6.216901561452307E-11,24000.0,0.0,80.46,1.5514867421641416,60.922232968440554,3.106325849745256,60.12244897959184,3.166299473804376,59.29166666666667,3.2322640461752994
25000.0,25.0625,-6.483686673972369E-11,25000.0,0.0,79.47,1.1585910984179641,58.93680206040485,2.306501737755323,59.66601178781926,2.2762104094655364,58.102040816326536,2.364471629424406
26000.0,26.09375,-6.750471786492431E-11,26000.0,0.0,79.98,0.9307106006822012,59.855273995711414,1.8820471282217652,61.42581888246629,1.7932766872489418,58.891170431211506,1.9111100630024662
27000.0,27.296875,-7.061721084432497E-11,27000.0,0.0,79.37,0.9775820511172821,58.745363501956774,1.957933528845202,57.63860369609857,2.0073553411032465,58.65731462925852,1.9590822667680963
28000.0,28.421875,-7.352759388999828E-11,28000.0,0.0,80.88000000000001,0.8310635755865254,61.72104109533621,1.6693347971151768,63.15992292870906,1.6012785656773179,61.29554655870446,1.682314930337099
29000.0,29.625,-7.664008686939893E-11,29000.0,0.0,78.80000000000003,1.245436112817952,57.59220533587928,2.4920904066749476,57.76892430278885,2.480948431908285,57.34406438631791,2.5059076716659123
30000.0,30.765625,-7.959089190181771E-11,30000.0,0.0,80.80000000000001,1.0677078252031251,61.402751578316284,2.1440757604503577,62.278978388998034,2.0976578098293275,58.798283261802574,2.291218509019588
31000.0,31.8125,-8.22991650137638E-11,31000.0,0.0,83.16000000000001,1.4096492865642531,66.2629745945125,2.825789402942851,65.63265306122449,2.876835278702556,64.98960498960497,2.9306637974308813
32000.0,32.859375,-8.500743812570989E-11,32000.0,0.0,79.88000000000001,0.9003702941938208,59.63799310054336,1.8184497047630852,61.15830115830117,1.7381665911077573,57.90794979079499,1.8836198623301654
33000.0,33.90625,-8.771571123765598E-11,33000.0,0.0,82.02,0.8230026326405823,64.01821848347714,1.642719014537054,63.45528455284553,1.6727695785377714,64.88281249999999,1.6074270168761358
