learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),[avg] classified instances,[err] classified instances,[avg] classifications correct (percent),[err] classifications correct (percent),[avg] Kappa Statistic (percent),[err] Kappa Statistic (percent),[avg] Kappa Temporal Statistic (percent),[err] Kappa Temporal Statistic (percent),[avg] Kappa M Statistic (percent),[err] Kappa M Statistic (percent)
1000.0,0.65625,-1.6977234433094665E-12,1000.0,0.0,46.68000000000001,0.7539525478731673,27.168351196217266,1.0462390671637802,31.11111111111111,0.9740988990609404,22.387190684133913,1.0974564015621078
2000.0,1.34375,-3.476290860109859E-12,2000.0,0.0,44.54,1.2456145292808514,23.21030166689653,1.8821790642791676,28.438709677419357,1.6072445539107778,18.44117647058824,1.8317860724718422
3000.0,2.015625,-5.214436290164785E-12,3000.0,0.0,43.019999999999996,3.149179787394383,23.749267072853666,4.382436187985691,25.613577023498692,4.111200766833398,18.831908831908834,4.48601109315439
4000.0,2.75,-7.114269667201567E-12,4000.0,0.0,58.28999999999999,1.399563423992558,44.11226624649952,1.8441440029093776,44.973614775725586,1.8463897414149855,40.32904148783977,2.00223665807233
5000.0,3.453125,-8.933259070747418E-12,5000.0,0.0,65.08999999999999,1.402735422902938,54.559479563746166,1.8229696303130642,55.415070242656455,1.791488407283438,52.04670329670329,1.926834372119413
6000.0,4.140625,-1.0711826487547814E-11,6000.0,0.0,56.12,3.869194575963664,42.05288905191125,5.0966182628808365,43.67137355584082,4.966873653355156,35.847953216374265,5.65671721632115
7000.0,4.828125,-1.249039390434821E-11,7000.0,0.0,45.99000000000001,2.8348819297380876,27.297889155858623,3.8692708707726378,29.857142857142854,3.681664843815699,23.390070921985814,4.021109120195872
8000.0,5.53125,-1.430938330789406E-11,8000.0,0.0,49.46,3.2387240285849197,31.549690303524294,4.7768647599552105,35.1219512195122,4.157540473151375,27.070707070707073,4.673483446731487
9000.0,6.21875,-1.6087950724694442E-11,9000.0,0.0,50.89,2.594202939033279,34.34174768543297,3.667837573219239,37.359693877551024,3.3089323201955074,30.537482319660537,3.669311087741552
10000.0,6.9375,-1.7947362114985762E-11,10000.0,0.0,53.42,3.4100505046764975,37.03172952378256,4.90838888539575,39.269882659713176,4.445958936996739,31.90058479532164,4.985453954205406
11000.0,7.671875,-1.9847195492022552E-11,11000.0,0.0,52.5,5.15450180802072,35.907646625517366,7.170479092704159,39.10256410256411,6.608335651308619,32.14285714285716,7.3635740114581765
12000.0,8.390625,-2.170660688231387E-11,12000.0,0.0,52.339999999999996,4.4227191233950665,36.30065858089119,6.16811274363873,38.5032258064516,5.706734352767828,31.71919770773639,6.336273815752247
13000.0,9.125,-2.360644025935066E-11,13000.0,0.0,52.9,4.836895239257881,36.756318902870056,6.537145958813347,39.69270166453265,6.193207732724559,33.84831460674158,6.793392189968934
